热播大片,#genre#
武进新闻频道,http://live.wjyanghu.com/live/CH1.m3u8
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
无线新闻台,http://livetv.dnsfor.me:80/channel.10.m3u8
TVB无线新闻台,http://51.79.193.108:8080/hls/ph00458/index.m3u8
CNA,https://ytb.52sf.ga/jmsytb.m3u8?c=31
東森財經,https://ytb.52sf.ga/jmsytb.m3u8?c=12
鳳凰新聞,https://ytb.52sf.ga/jmsytb.m3u8?c=42
台視新聞,https://ytb.52sf.ga/jmsytb.m3u8?c=6
三立 iNEWS,https://ytb.52sf.ga/jmsytb.m3u8?c=17
半岛新闻-英语,https://ytb.52sf.ga/jmsytb.m3u8?c=2
東森新聞全球速報,https://ytb.52sf.ga/jmsytb.m3u8?c=21
東森新聞,https://ytb.52sf.ga/jmsytb.m3u8?c=9
YOYO TV,https://ytb.52sf.ga/jmsytb.m3u8?c=28
TVBS新聞,https://ytb.52sf.ga/jmsytb.m3u8?c=45
ABC News,https://ytb.52sf.ga/jmsytb.m3u8?c=7
華視綜藝,https://ytb.52sf.ga/jmsytb.m3u8?c=34
民視新聞,https://ytb.52sf.ga/jmsytb.m3u8?c=3
NASA TV2,https://ytb.52sf.ga/jmsytb.m3u8?c=30
鏡新聞,https://ytb.52sf.ga/jmsytb.m3u8?c=20
KBS Kr,https://ytb.52sf.ga/jmsytb.m3u8?c=25
Sky News,https://ytb.52sf.ga/jmsytb.m3u8?c=11
三立海外,https://ytb.52sf.ga/jmsytb.m3u8?c=10
中天新聞,https://ytb.52sf.ga/jmsytb.m3u8?c=1
ABC News-AU,https://ytb.52sf.ga/jmsytb.m3u8?c=23
NASA TV,https://ytb.52sf.ga/jmsytb.m3u8?c=29
ANN News,https://ytb.52sf.ga/jmsytb.m3u8?c=16
寰宇新聞,https://ytb.52sf.ga/jmsytb.m3u8?c=15
中視新聞,https://ytb.52sf.ga/jmsytb.m3u8?c=8
Bloomberg Global Financial News,https://ytb.52sf.ga/jmsytb.m3u8?c=14
DW News,https://ytb.52sf.ga/jmsytb.m3u8?c=18
鳳凰中文,https://ytb.52sf.ga/jmsytb.m3u8?c=19
龍華桌逰,https://ytb.52sf.ga/jmsytb.m3u8?c=39
NBC News,https://ytb.52sf.ga/jmsytb.m3u8?c=33
FRANCE 24,https://ytb.52sf.ga/jmsytb.m3u8?c=13
MBC News,https://ytb.52sf.ga/jmsytb.m3u8?c=24

4 KⓂ频道,#genre#
4K超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8?zzhongd
4k超高清,http://open.live-web.timetv.cn/live03/cctv4k.m3u8
8K超高清,http://117.148.179.157/PLTV/88888888/224/3221233439/index.m3u8?zzhongd
CCTV4K F,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV4K,http://39.135.55.72:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV4K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233400/index.m3u8
CCTV4K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233454/index.m3u8
CCTV8K,http://117.148.179.146/PLTV/88888888/224/3221233413/index.m3u8
CCTV8K,http://117.148.179.148/PLTV/88888888/224/3221233350/1.m3u8
CCTV8K,http://117.148.179.148:80/PLTV/88888888/224/3221233350/1.m3u8
CCTV8K,http://117.148.179.157/PLTV/88888888/224/3221233413/index.m3u8
CCTV8K,http://117.148.179.157/PLTV/88888888/224/3221233439/index.m3u8
CCTV8K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233413/index.m3u8
爱上4k,http://111.20.33.93/PLTV/88888893/224/3221226352/index.m3u8
爱上4K,http://111.20.33.93/TVOD/88888893/224/3221226352/index.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
纯享4k,http://39.135.138.58:18890/PLTV/88888888/224/3221225786/index.m3u8
纯享4K,http://39.135.138.59:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4k,http://39.135.32.10:6610/000000001000/HD-20M-2160P-chunxiang4k/1.m3u8?IASHttpSessionId=OTT
纯享4k,http://39.135.32.10:6610/000000001000/HD-20M-2160P-chunxiang4k/1.m3u8?IASHttpSessionId=OTT
纯享4k,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
欢笑剧场4k,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
影院4k,http://epg.112114.xyz/douyu/9249162

电影Ⓜ频道,#genre#
港台电影[1280*720][1280*720],http://migu.jilu8.cn/3221231477/index.m3u8
港台电影[1280*720][1280*720],http://migu.jilu8.cn/3221231562/index.m3u8
东方影视[1920*1080][1920*1080],http://migu.jilu8.cn/3221231639/index.m3u8
欧美影片[1280*720][1280*720],http://migu.jilu8.cn/3221231504/index.m3u8
上海影视[1920*1080],http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
万州影视[1024*576],http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
万州影视文艺[1024*576],http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
武强影视[785*576],http://hbwq.chinashadt.com:2035/live/stream:wqys.stream/playlist.m3u8
西安文化影视[320*180],http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安影视[320*180],http://stream2.xiancity.cn/xatv4/playlist.m3u8
西安影视[320*180],http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安影视[320*180],http://stream2.xiancity.cn/xatv4/sd/live.m3u8
新昌休闲影视[1920*1080],http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新泰影视频道[640*480],http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
浙江绍兴影视台[1280*720],http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
欧美电影[1280*720][1280*720],http://migu.jilu8.cn/3221231565/index.m3u8
吴京[1280*720][1280*720],http://migu.jilu8.cn/3221231564/index.m3u8
动漫电影[1280*720][1280*720],http://migu.jilu8.cn/3221231568/index.m3u8
周润发影院[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
周润发影院[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
成龙作品集[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
郭富城影院[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
郭富城影院[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
刘德华影院[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
刘德华影院[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
周星驰影院[1280*720],http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
张国荣影院[1280*720],http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
周润发影院[1280*720],http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
周润发影院[1280*720],http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
周润发影院[1280*720],http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
吴京作品集[1280*720],http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
古天乐影院[1280*720],http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
古天乐影院[1280*720],http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
郭富城影院[1280*720],http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
郭富城影院[1280*720],http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
成龙作品集[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
成龙作品集[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
kk经典电影[1280*720],http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
kk经典电影[1280*720],http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
电影4[1280*720],http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
电影4[1280*720],http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
港台电影1[1280*720][1280*720],http://migu.jilu8.cn/3221231583/index.m3u8
国产电影1[1280*720][1280*720],http://migu.jilu8.cn/3221231585/index.m3u8
超级电影[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225766/index.m3u8
超级电影[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电影[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
KiD影院1[1280*720],http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
KiD影院2[1280*720],http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
KiD影院4[1280*720],http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
KiD影院5[1280*720],http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
KiD影院6[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
KiD影院7[1280*720],http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
KiD影院7[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
KiD影院9[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822/index.m3u8
KiD影院10[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318/index.m3u8
高分影院[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
笑欢剧场[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
黑莓电影[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电影[1920*1080],http://39.134.67.226/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影[1920*1080],http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
黑莓电影[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
CHC动作电影2[1920*1080],http://111.20.33.79/wh7f454c46tw2676886234_1042025358/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影3[1920*1080],http://111.20.33.93/wh7f454c46tw66682855_961085433/PLTV/88888893/224/3221226465/index.m3u8
CHC高清电影5[1920*1080],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院8[1920*1080],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院9[1920*1080],http://117.148.179.160/PLTV/88888888/224/3221231799/index.m3u8
①电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231556/index.m3u8
②电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231627/index.m3u8
③电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231504/index.m3u8
④电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231564/index.m3u8
⑤电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231565/index.m3u8
⑥电影轮播[1280*720],http://117.148.179.157/PLTV/88888888/224/3221231787/index.m3u8
⑦电影轮播[1280*720],http://117.148.179.157/PLTV/88888888/224/3221231757/index.m3u8
⑧电影轮播[1280*720],http://117.148.179.157/PLTV/88888888/224/3221231763/index.m3u8
⑴电影轮播[852*478],http://bp-caster.bestv.com.cn/494/1/video.m3u8
⑵电影轮播[852*478],http://bp-caster.bestv.com.cn/532/1/video.m3u8
⑶电影轮播[852*478],http://bp-caster.bestv.com.cn/490/1/video.m3u8
⑷电影轮播[852*478],http://bp-caster.bestv.com.cn/480/1/video.m3u8
⒈电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231556/index.m3u8
⒉电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231627/index.m3u8
⒊电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231504/index.m3u8
⒋电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231564/index.m3u8
⒌电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231565/index.m3u8
⒍电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231568/index.m3u8
⒎电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231583/index.m3u8
⒏电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231628/index.m3u8
⒐电影轮播[859*480],http://117.148.179.163/PLTV/88888888/224/3221231498/index.m3u8
⒑电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231624/index.m3u8
⒒电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231627/index.m3u8
⒓电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231628/index.m3u8
⒔电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231634/index.m3u8
⒔电影轮播[1280*720],http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
⒕电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231637/index.m3u8
⒖电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231640/index.m3u8
⒗电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231643/index.m3u8
⒘电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231645/index.m3u8
⒙电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231652/index.m3u8
⒚电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231657/index.m3u8
⒛电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231672/index.m3u8
21电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231679/index.m3u8
22电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231699/index.m3u8
23电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231727/index.m3u8
24电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231763/index.m3u8
25电影轮播[1280*720],http://117.148.179.163/PLTV/88888888/224/3221231787/index.m3u8
谍战剧场[859*480],http://112.74.200.9:88/tv000000/m3u8.php/migu/634274665
超级电影4M[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电视剧4M[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
黑猫电影[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
海西电影[720*576],http://stream.haixitv.cn/1/sd/live.m3u8
CHC动作电影[859*480],http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8
CHC家庭电影[1920*1080],http://117.148.179.151/PLTV/88888888/224/3221231799/index.m3u8
EVD高分电影放映厅HD[1280*720],http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
DVD电电影HD[1280*720],http://117.148.179.159/PLTV/88888888/224/3221231640/index.m3u8
金庸武侠电影HD[1280*720],http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
老故事[1047*576],http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226236/1.m3u8
天映经典[768*576],http://gxfrg007.8800.org:8282/tsfile/live/1053_1.m3u8
福州影视[1920*1080],http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
隆化影视[1047*576],http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
西安文化影视[720*576],http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8
陕西影视[768*576],http://111.20.45.167/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8
陕西都市青春[768*576],http://111.20.45.169/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8
河北影视[320*240],http://live6.plus.hebtv.com/hbysx/hd/live.m3u8
菏泽影视[1280*720],http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
衡水影视娱乐[720*480],http://hls.hsrtv.cn/hls/hstv2.m3u8
黄骅影视[1047*576],http://hbhh.chinashadt.com:2111/live/hhys.stream/playlist.m3u8
惠民影视[480*360],https://jsylivealone302.iqilu.com/live/huimin_tv02.m3u8
江苏徐州影视[1920*1080],http://183.207.248.15/PLTV/3/224/3221225949/index.m3u8
金马影院[1280*720],http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
CHC家庭影院[1920*1080],http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院[1920*1080],http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院[1920*1080],http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC高清电影[1920*1080],http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC高清电影[1920*1080],http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC高清电影[1920*1080],http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC高清电影[1920*1080],http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC动作电影[1920*1080],http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影[1920*1080],http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影[1920*1080],http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影[1920*1080],http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
电影1[1280*720],http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
电影2[1280*720],http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
电影3[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
电影台1[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231645/index.m3u8
电影台2[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231643/index.m3u8
电影台3[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
电影台4[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231652/index.m3u8
电影台5[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231679/index.m3u8
电影台6[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231687/index.m3u8
电影台7[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231688/index.m3u8
电影台8[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231699/index.m3u8
电影台9[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231709/index.m3u8
电影台10[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231742/index.m3u8
电影台11[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231787/index.m3u8
电影台12[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231564/index.m3u8
电影台13[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231516/index.m3u8
电影台14[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231790/index.m3u8
电影台15[859*480],http://117.148.179.160/PLTV/88888888/224/3221231498/index.m3u8
电影台17[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231565/index.m3u8
电影台18[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231513/index.m3u8
电影台20[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231754/index.m3u8
电影台21[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231562/index.m3u8
电影台22[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231504/index.m3u8
电影台23[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231757/index.m3u8
电影台24[1280*720],http://117.148.179.160/PLTV/88888888/224/3221231621/index.m3u8
超级电视剧[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
超级电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电视剧[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
超级电视剧[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8

【AV直播】,#genre#
PLAYBOY TV,http://meumd.com:80/CharleiEvangelista/qe8WCOCT/108992
X-Art 1,http://92.242.176.83:8096
X-Art 2,http://92.242.176.83:8097
X-Art 3,http://92.242.176.83:8098
歐美二,mitv://fccs.word-tv.com:9906/62c7c8780004d2ba0adcea1fd011de8e
歐美三,mitv://fccs.word-tv.com:9906/62c7c8cb0008dcf50ade2f602a0f4a7b
松視1,mitv://fccs.word-tv.com:9906/6260dfaa0008dccc1720cc33ffe57894
松視3,mitv://fccs.word-tv.com:9906/6260dfda000d0d16172188c6d4d403c3
奧視一,mitv://fccs.word-tv.com:9906/62ea99570009fc180029e3ef7f16b1cc
潘朵拉完美,mitv://fccs.word-tv.com:9906/6260e259000d442b172b48ecdda91b31
奧視二,mitv://fccs.word-tv.com:9906/62ea998700001707002a9ce6304bb302
HAPPY,mitv://fccs.word-tv.com:9906/6260e2420001e45e172aec2a005c42e7
驚豔台,mitv://fccs.word-tv.com:9906/6260e27a0006cf41172bc82c06b29fb9
香蕉台,mitv://fccs.word-tv.com:9906/6260e29a0009b4f9172c45ea502a9f98
極限台,mitv://fccs.word-tv.com:9906/6260e2b000004933172c99712568d815
彩虹電影,mitv://fccs.word-tv.com:9906/6260e2d0000cf56c172d19afe4aa1d66
LOOK,mitv://fccs.word-tv.com:9906/6260e2e2000f16e6172d608b5505fbdd
彩虹e台,mitv://fccs.word-tv.com:9906/62668da3000bd6cc134cc0d079365057t
香草天道,mitv://fccs.word-tv.com:9906/626b730a000f13ab0c686433a4aa22a5
性愛教主,mitv://fccs.word-tv.com:9906/626b7a25000d82090c842544db6623c5
ＶＥＮＵＳ,mitv://fccs.word-tv.com:9906/626b732f0006b7ce0c68f297c4634035
做愛特教班,mitv://fccs.word-tv.com:9906/626b7343000190970c693f6577f8facb
奶奶按摩店,mitv://fccs.word-tv.com:9906/626b73510008edf70c6977f8aa9df6c2
AV女王,mitv://fccs.word-tv.com:9906/626b735f000db2ec0c69afe0789a0758
人妻不倫,mitv://fccs.word-tv.com:9906/626b73710005a5760c69f42172cb2df4
水多多,mitv://fccs.word-tv.com:9906/626b7384000360cf0c6a3dc4c16ff53b
近親相姦,mitv://fccs.word-tv.com:9906/626b7397000e653b0c6a8acea1802126
彩虹通道,mitv://fccs.word-tv.com:9906/626b73a900091c810c6acfc4cd3c8df3
PLAYBOY ,mitv://fccs.word-tv.com:9906/626b740500067a270c6c3677cce23984
KMP 頻道,mitv://fccs.word-tv.com:9906/626b7417000ebc0c0c6c7ee48913e1f0
午夜蓝,mitv://fccs.word-tv.com:9906/626b7425000e83a70c6cb5863e2179e9
櫻桃,mitv://fccs.word-tv.com:9906/626b7434000c38c40c6cef87e3079c78
大學女援交妹,mitv://fccs.word-tv.com:9906/626b74450000c4030c6d2f0117e32ee4
做愛輸入,mitv://fccs.word-tv.com:9906/626b7455000e15fa0c6d70eac57e0110
HOT,p5p://crfccs.kingh888.com:16666/60ab27ac000dd0ce0e62b1998dc28571 
潘多拉玩美,p5p://crfccs.kingh888.com:16666/60ab279b0002b9f90e626c5b4a6b3931 
JSTAR極限電影,p5p://crfccs.kingh888.com:16666/60ab2789000ebe270e62291ec8b20e2d
LOOK,p5p://crfccs.kingh888.com:16666/60ab27300007c5930e60cbad188a91bd
